txt_char_count,txt_word_count,txt_avg_word_length,txt_sentence_count,txt_words_per_sentence,txt_uppercase_ratio,txt_punctuation_count,txt_starts_with_verb,txt_ends_with_period,txt_has_parentheses,quant_number_count,quant_has_percentage,quant_has_dollar,quant_has_multiplier,quant_verb_count,quant_first_word_is_verb,quant_has_weak_language,quant_metric_density,struct_has_bullet,struct_comma_count,struct_has_list_structure,struct_and_count,struct_clause_count,struct_has_comparison,struct_is_experience,struct_is_project,struct_is_summary,struct_is_education,struct_is_skills,sem_num_keywords,sem_has_language,sem_has_framework,sem_has_database,sem_has_cloud,sem_has_concept,sem_tech_breadth,sem_token_count,clarity_score,clarity_has_action_verb,clarity_has_metrics,clarity_word_count,label,text
67,9,6.56,1,9.0,0.0299,0,0,0,0,1,1,0,0,0,0,0,0.1111,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,11,0.62,0,1,9,0,Cut recommendation system downtime by 76% through Docker monitoring
63,7,7.29,2,3.5,0.0317,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0.12,0,0,7,1,Applied  best-in-class  Node.js  solutions  for  search  engine
57,7,7.29,1,7.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.38,1,0,7,0,created reusable component library for frontend dashboard
45,5,8.2,1,5.0,0.0444,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,5,0.12,0,0,5,0,Integrated Django with authentication service
32,6,4.5,1,6.0,0.1562,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,6,0.12,0,0,6,0,Added Redis caching layer to API
50,6,7.5,1,6.0,0.02,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.38,1,0,6,1,Built deployment for payment processing automation
32,4,7.25,1,4.0,0.0625,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,5,0.05,0,0,4,1,Involved in React implementation
90,16,4.69,1,16.0,0.0,1,1,0,0,2,1,0,0,1,1,0,0.125,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20,1.0,1,1,16,0,"led a team of 15 engineers to redesign the order management, reducing response time by 42%"
78,11,5.27,1,11.0,0.0256,0,0,0,0,2,0,0,0,0,0,0,0.1818,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,23,0.62,0,1,11,0,Scaled  inventory  tracking  from  9  to  200  concurrent  users  using  Flask
59,7,7.57,1,7.0,0.0508,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,7,0.12,0,0,7,1,Added TypeScript support to existing authentication service
80,11,6.36,1,11.0,0.025,0,1,0,0,1,0,0,0,1,1,0,0.0909,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,13,0.88,1,1,11,0,Implemented a inventory tracking processing 18+ requests per second using Python
57,8,6.25,1,8.0,0.0526,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,1,0,0,0,0,2,1,1,0,0,0,2,8,0.38,1,0,8,0,Created notification service module with Python and Flask
59,6,9.0,1,6.0,0.0508,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.38,1,0,6,0,Implemented real-time notification service using WebSockets
33,5,5.8,2,2.5,0.0606,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0.12,0,0,5,1,Helped with Node.js related tasks
54,6,8.17,1,6.0,0.0185,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.38,1,0,6,0,Developed testing for recommendation system automation
57,7,7.29,1,7.0,0.0175,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0.38,1,0,7,0,Created reusable component library for frontend dashboard
36,4,7.5,1,4.0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0.05,0,0,4,0,Integrated  Stripe  payment  gateway
46,5,7.6,1,5.0,0.0217,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.12,0,0,5,1,Contributed  to  analytics  dashboard  efforts
68,9,6.67,1,9.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,1,0,1,0,0,0,0,3,0,1,0,1,1,3,10,0.12,0,0,9,1,worked on scalable microservices architecture using flask and docker
66,8,7.38,1,8.0,0.0455,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,1,0,2,9,0.12,0,0,8,1,Utilized cutting edge technologies including Kubernetes and Django
66,9,6.44,1,9.0,0.0303,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,9,0.38,1,0,9,1,Designed enterprise level solution using best practices and Docker
40,6,5.83,1,6.0,0.025,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.12,0,0,6,1,Worked on various search engine projects
32,6,4.5,1,6.0,0.1562,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,6,0.12,0,0,6,0,Added Redis caching layer to API
49,6,7.33,1,6.0,0.0204,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,7,0.12,0,0,6,0,Engineered data pipeline architecture for caching
37,4,7.75,1,4.0,0.027,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.05,0,0,4,1,Handled  analytics  dashboard  duties
66,11,5.09,1,11.0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,1,2,11,0.12,0,0,11,0,Set up automated CI pipeline with GitHub Actions for data pipeline
48,6,7.17,1,6.0,0.0208,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.38,1,0,6,0,Developed backend endpoints for order management
74,10,6.5,1,10.0,0.027,1,0,0,0,1,1,0,0,0,0,0,0.1,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,14,0.62,0,1,10,0,"Migrated inventory tracking to React, reducing infrastructure costs by 48%"
46,7,5.71,1,7.0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,9,0.12,0,0,7,0,Migrated backend service from Flask to FastAPI
76,8,8.62,1,8.0,0.0263,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.38,1,0,8,0,Implemented event-driven architecture using Kafka for authentication service
85,15,4.73,1,15.0,0.0118,1,1,0,0,2,1,0,0,1,1,0,0.1333,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1.0,1,1,15,0,"Led a team of 19 engineers to redesign the order management, reducing failures by 69%"
84,10,6.6,1,10.0,0.0119,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0.38,1,0,10,0,Implemented  retry  logic  and  circuit  breaker  pattern  in  notification  service
49,5,9.0,1,5.0,0.0408,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,6,0.38,1,0,5,1,Developed authentication service using Kubernetes
42,6,6.17,2,3.0,0.0714,1,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,7,0.38,1,0,6,0,Created dashboard using React and Chart.js
49,7,6.14,1,7.0,0.0408,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,7,0.12,0,0,7,0,Updated analytics dashboard backend to use Python
74,11,4.91,1,11.0,0.027,0,0,0,0,2,0,0,0,0,0,0,0.1818,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,23,0.62,0,1,11,0,Scaled  search  engine  from  13  to  400  concurrent  users  using  Flask
29,5,5.0,1,5.0,0.1034,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.12,0,0,5,0,Wrote unit tests using PyTest
49,8,5.25,1,8.0,0.0204,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0.12,0,0,8,1,Part of the team working on recommendation system
70,10,6.1,1,10.0,0.0286,1,0,0,0,1,1,0,0,0,0,0,0.1,0,1,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,1,14,0.62,0,1,10,0,"Automated inventory tracking using React, cutting manual effort by 60%"
53,7,6.71,1,7.0,0.0377,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,7,0.12,0,0,7,0,Added Django support to existing notification service
48,6,7.17,1,6.0,0.0208,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0.38,1,0,6,1,Developed backend endpoints for order management
32,5,5.6,1,5.0,0.0625,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,6,0.12,0,0,5,1,Helped with Docker related tasks
74,8,7.5,1,8.0,0.0135,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0.12,0,0,8,1,Employed  industry  standard  frameworks  for  search  engine  development
45,6,6.67,1,6.0,0.1111,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,1,8,0.38,1,0,6,1,Designed data pipeline architecture for CI/CD
61,8,6.75,1,8.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.38,1,0,8,1,built highly scalable platform leveraging modern devops tools
37,4,8.5,1,4.0,0.0541,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,5,0.05,0,0,4,0,Containerized application with Docker
43,5,7.8,1,5.0,0.0465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,5,0.12,0,0,5,1,Integrated Flask with recommendation system
66,9,6.44,1,9.0,0.0303,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,9,0.38,1,0,9,1,Designed enterprise level solution using best practices and Docker
45,6,6.67,1,6.0,0.0222,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.38,1,0,6,1,Built deployment for search engine automation
65,8,7.25,1,8.0,0.0462,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,1,0,2,9,0.12,0,0,8,1,Utilized cutting edge technologies including Kubernetes and Redis
59,5,11.0,1,5.0,0.0169,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.12,0,0,5,0,Refactored authentication service improving maintainability
51,6,7.67,1,6.0,0.0392,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,6,0.38,1,0,6,1,Implemented Docker solution for analytics dashboard
54,6,8.17,1,6.0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,7,0.12,0,0,6,0,Introduced structured logging across all microservices
59,5,11.0,1,5.0,0.0169,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0.12,0,0,5,0,Refactored authentication service improving maintainability
32,6,4.5,1,6.0,0.1562,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,6,0.12,0,0,6,0,Added Redis caching layer to API
57,6,8.67,1,6.0,0.0877,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.38,1,0,6,0,Implemented PostgreSQL solution for recommendation system
37,4,8.5,1,4.0,0.0541,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,5,0.05,0,0,4,1,Involved in Kubernetes implementation
48,6,7.17,1,6.0,0.0208,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0.38,1,0,6,0,Developed backend endpoints for order management
49,6,7.33,1,6.0,0.0204,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.38,1,0,6,0,Designed order management architecture for backup
67,8,7.5,2,4.0,0.0448,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,10,0.12,0,0,8,1,Utilized cutting edge technologies including Kubernetes and Node.js
75,10,6.6,1,10.0,0.0667,1,0,0,0,1,1,0,0,0,0,0,0.1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0.62,0,1,10,0,"Automated payment processing using PostgreSQL, cutting manual effort by 34%"
46,5,8.4,1,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0.12,0,0,5,1,participated in analytics dashboard activities
70,6,10.83,1,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.12,0,0,6,1,spearheaded transformational initiatives across authentication service
92,16,4.81,1,16.0,0.0109,1,1,0,0,2,1,0,0,1,1,0,0.125,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,20,1.0,1,1,16,0,"Led a team of 15 engineers to redesign the payment processing, reducing response time by 44%"
32,6,4.5,1,6.0,0.1562,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,6,0.12,0,0,6,1,Added Redis caching layer to API
70,9,6.89,1,9.0,0.0286,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,9,0.38,1,0,9,1,Designed enterprise level solution using best practices and Kubernetes
62,8,6.88,1,8.0,0.0323,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,9,0.12,0,0,8,0,Planned caching strategy for recommendation system using Redis
42,5,7.6,1,5.0,0.0476,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,6,0.38,1,0,5,0,Developed analytics dashboard using Django
65,9,5.44,1,9.0,0.1385,0,1,0,0,1,0,0,0,1,1,0,0.1111,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,20,0.88,1,1,9,0,Developed  REST  APIs  serving  12000  daily  users  using  Redis
71,10,6.2,1,10.0,0.0141,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.38,1,0,10,0,Implemented retry logic and circuit breaker pattern in order management
42,6,6.17,2,3.0,0.0714,1,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,7,0.38,1,0,6,0,Created dashboard using React and Chart.js
40,5,7.2,1,5.0,0.025,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.12,0,0,5,1,Assisted in order management development
37,4,8.5,1,4.0,0.0541,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,5,0.05,0,0,4,1,Containerized application with Docker
65,9,6.33,1,9.0,0.0,0,1,0,0,1,1,0,0,1,1,0,0.1111,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,12,0.88,1,1,9,0,reduced api gateway downtime by 44% through tensorflow monitoring
37,5,6.6,1,5.0,0.027,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,6,0.12,0,0,5,1,Assisted in data pipeline development
63,10,5.4,1,10.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,11,0.38,1,0,10,1,developed ai powered system using machine learning and big data
47,6,7.0,1,6.0,0.0213,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.38,1,0,6,0,Designed search engine architecture for caching
91,15,5.13,1,15.0,0.011,1,1,0,0,2,1,0,0,1,1,0,0.1333,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,19,1.0,1,1,15,0,"Led a team of 17 engineers to redesign the authentication service, reducing failures by 73%"
79,12,5.67,1,12.0,0.0253,0,1,0,0,2,0,0,0,1,1,0,0.1667,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,14,0.88,1,1,12,0,Implemented Django integration reducing deployment time from 16 days to 4 hours
66,8,7.38,1,8.0,0.0909,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,9,0.12,0,0,8,1,Utilized cutting edge technologies including Django and PostgreSQL
74,11,5.82,1,11.0,0.0,0,1,0,0,1,0,0,0,1,1,0,0.0909,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,13,0.88,1,1,11,0,built a inventory tracking processing 19+ requests per second using docker
37,4,8.5,1,4.0,0.0541,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,5,0.05,0,0,4,1,Containerized application with Docker
47,5,7.8,1,5.0,0.0213,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0.12,0,0,5,1,Assisted  in  analytics  dashboard  development
47,6,7.0,1,6.0,0.1064,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,8,0.38,1,0,6,1,Built CI/CD for notification service automation
32,4,7.25,1,4.0,0.0625,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,5,0.05,0,0,4,1,Involved in Redis implementation
49,5,9.0,1,5.0,0.0204,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.12,0,0,5,1,Participated in authentication service activities
49,5,8.2,1,5.0,0.0816,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,10,0.38,1,0,5,0,Developed  authentication  service  with  MongoDB
75,11,5.91,1,11.0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,11,0.12,0,0,11,0,Set up automated CI pipeline with GitHub Actions for authentication service
33,4,7.5,1,4.0,0.0606,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0.05,0,0,4,0,Integrated Stripe payment gateway
59,7,7.57,1,7.0,0.0508,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,9,0.12,0,0,7,0,Containerized entire application stack using Docker Compose
63,11,4.82,1,11.0,0.127,0,0,0,0,2,0,0,0,0,0,0,0.1818,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,14,0.62,0,1,11,0,Scaled API gateway from 6 to 100 concurrent users using FastAPI
52,7,6.57,1,7.0,0.0577,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,7,0.12,0,0,7,0,Updated inventory tracking backend to use TensorFlow
62,7,8.0,1,7.0,0.0323,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,9,0.12,0,0,7,1,Applied best-in-class React solutions for notification service
37,4,8.5,1,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,5,0.05,0,0,4,0,containerized application with docker
29,5,5.0,1,5.0,0.1379,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,6,0.12,0,0,5,1,Helped with AWS related tasks
53,6,7.17,1,6.0,0.0189,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0.38,1,0,6,0,Developed  backend  endpoints  for  order  management
40,5,7.2,1,5.0,0.025,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.12,0,0,5,1,Assisted in order management development
44,5,8.0,1,5.0,0.0227,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.12,0,0,5,1,Responsible for order management maintenance
45,6,6.67,1,6.0,0.0889,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.38,1,0,6,1,Built authentication service using JWT tokens
45,5,7.4,1,5.0,0.0222,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0.12,0,0,5,1,Responsible  for  search  engine  maintenance
46,6,6.83,2,3.0,0.0435,1,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,7,0.38,1,0,6,0,Implemented Node.js solution for data pipeline
65,8,6.38,1,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,1,2,19,0.12,0,0,8,0,architected  data  pipeline  for  etl  processing  using  fastapi
63,7,8.14,1,7.0,0.0159,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.38,1,0,7,0,Implemented role-based access control for recommendation system
63,5,11.0,1,5.0,0.0159,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.12,0,0,5,0,Refactored  authentication  service  improving  maintainability
53,6,8.0,1,6.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.38,1,0,6,0,built real-time notification service using websockets
78,12,5.58,1,12.0,0.0,0,1,0,0,2,0,0,0,1,1,0,0.1667,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,14,0.88,1,1,12,0,implemented react integration reducing deployment time from 11 days to 1 hours
73,8,7.38,1,8.0,0.0822,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,16,0.12,0,0,8,1,Utilized  cutting  edge  technologies  including  Python  and  PostgreSQL
43,5,7.8,1,5.0,0.0233,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0.12,0,0,5,1,Assisted in analytics dashboard development
49,6,7.33,1,6.0,0.0204,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.12,0,0,6,1,Worked on various authentication service projects
37,4,8.5,1,4.0,0.0541,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,5,0.05,0,0,4,1,Containerized application with Docker
43,7,5.29,1,7.0,0.0465,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,2,7,0.12,0,0,7,1,Updated data pipeline backend to use Python
60,9,5.78,1,9.0,0.2,1,1,0,0,2,0,0,0,1,1,0,0.2222,0,1,0,0,2,0,0,1,0,0,0,2,0,1,0,0,1,2,14,0.88,1,1,9,0,"Developed REST APIs serving 14,000 daily users using FastAPI"
47,6,6.17,2,3.0,0.0638,1,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,12,0.38,1,0,6,1,Created  dashboard  using  React  and  Chart.js
48,7,6.0,1,7.0,0.0417,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,7,0.12,0,0,7,0,Updated inventory tracking backend to use Docker
53,6,8.0,1,6.0,0.0566,0,1,0,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.38,1,0,6,0,Built real-time notification service using WebSockets
75,8,8.5,1,8.0,0.0133,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.12,0,0,8,1,Employed industry standard frameworks for recommendation system development
70,6,10.83,1,6.0,0.0143,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0.12,0,0,6,1,Spearheaded transformational initiatives across authentication service
56,7,7.14,1,7.0,0.0893,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,8,0.12,0,0,7,0,Added FastAPI support to existing authentication service
51,7,6.43,1,7.0,0.0196,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0.12,0,0,7,1,Supported the team with authentication service work
44,5,8.0,1,5.0,0.0227,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.12,0,0,5,1,Tasked with recommendation system operations
